frame,G908R_febuxostat_rep1,G908R_febuxostat_rep2,G908R_febuxostat_rep3,G908R_natural_rep1,G908R_natural_rep2,G908R_natural_rep3,R702W_febuxostat_rep1,R702W_febuxostat_rep2,R702W_febuxostat_rep3,R702W_natural_rep1,R702W_natural_rep2,R702W_natural_rep3
1156,182.1295,185.3894,134.1409,187.1927,188.5655,128.3384,127.8413,131.4555,184.5121,183.3493,180.6820,130.5716
1157,181.6436,184.9812,133.8202,187.3036,188.6706,127.6420,127.3243,131.0519,184.6345,182.9780,180.7271,130.8640
1158,180.8219,184.3144,133.0987,187.8621,188.0656,128.6167,128.0957,131.3669,185.0576,183.2532,180.1686,131.2953
1159,180.6137,184.2322,132.8729,188.0885,187.8755,128.5751,127.2317,131.3932,185.7643,183.2383,179.4375,131.4064
1160,180.3275,184.9473,132.9190,188.0290,188.0114,128.5811,127.2705,131.0508,184.4882,182.4514,181.1166,130.7338
1161,180.9310,185.4576,132.5282,187.4456,187.4960,127.5545,127.2072,130.6601,185.1144,182.7730,180.7905,130.8010
1162,180.2245,185.3031,133.0918,186.3625,187.8361,127.3760,126.9237,130.5666,185.5871,183.1798,180.7517,131.0829
1163,180.0273,185.0263,133.0139,187.3103,188.7778,127.4805,126.8545,131.2089,185.6461,182.9865,180.9361,131.0211
1164,180.1266,185.1631,132.9403,188.0686,189.2313,127.4774,126.4481,131.0259,186.3856,182.6120,181.7037,130.6377
1165,180.4415,184.9180,133.0092,187.6243,188.6775,127.4985,127.4020,131.3746,185.9713,182.8051,182.0049,130.9065
1166,180.4582,184.4000,133.1363,187.2619,188.2423,127.7288,127.2954,130.9701,185.3986,182.2305,181.6957,131.0124
1167,180.3478,184.8773,133.0647,187.0967,187.4407,128.0602,127.2107,130.5248,185.3929,182.7743,181.6469,131.0137
1168,179.7960,185.0622,132.8824,187.6870,188.3528,127.6233,127.6954,131.2464,186.0771,182.5030,181.8673,130.5844
1169,179.6641,185.0908,133.0906,187.8801,188.9696,128.4469,127.1909,131.1980,186.3914,183.0805,181.3835,130.2435
1170,178.5149,184.0382,133.2746,187.8075,187.8718,129.2478,127.8868,132.0309,185.8290,183.2279,181.8460,130.6543
1171,177.8888,184.1412,133.3397,187.8690,187.2985,129.0052,126.8900,132.0049,185.0901,182.0463,181.2745,130.8735
1172,178.7164,184.1596,133.2065,188.7640,188.0703,128.9582,126.5898,131.5906,185.0358,181.4445,181.6142,131.0007
1173,179.8192,184.5803,133.7271,188.4218,188.1553,127.7301,126.2606,133.0493,184.7735,182.1334,181.4596,130.8905
1174,180.7869,184.7297,133.0825,188.6871,187.7385,128.4137,127.0153,132.5457,184.9515,182.0987,180.6752,130.9293
1175,180.3728,184.3846,133.5292,187.9899,187.5012,128.4474,126.1303,131.9526,186.2045,182.5286,180.8645,131.1407
1176,179.4880,185.3221,133.5358,188.3282,188.2508,128.2284,126.5752,131.9598,185.9825,183.0011,181.6745,130.7568
1177,179.6962,185.1208,133.5200,188.8855,187.4872,128.0209,126.3486,132.1641,185.3303,183.8305,181.7587,130.4850
1178,179.0047,185.8628,133.4535,187.8436,188.0269,128.1699,126.5503,132.8377,184.9486,183.1705,180.8332,130.5152
1179,179.5253,185.4347,133.3628,188.4017,187.2544,128.2932,127.3340,132.9021,184.6092,182.5864,181.4993,130.1115
1180,180.1220,185.9736,133.2841,188.7166,187.9122,128.5859,127.4972,131.7725,184.3009,183.1153,180.2047,130.8354
1181,181.3978,185.4137,132.8660,188.5926,188.2947,128.3418,127.4871,131.7988,184.8596,182.4428,180.2144,130.7959
1182,181.2633,184.9882,132.7489,188.8326,188.4473,127.9782,127.6586,131.5602,184.5768,181.9517,180.6837,131.2140
1183,180.3756,185.7809,133.1398,187.8999,188.8288,127.9884,127.1777,131.9511,184.7091,181.3708,180.4976,130.9225
1184,179.9327,185.8597,133.6479,187.7579,188.2752,128.7754,127.1650,133.1430,185.4692,182.7465,179.4282,131.4481
1185,178.8889,185.2077,133.7149,187.3652,188.7110,128.5579,127.5367,132.7120,185.7114,182.4541,179.1806,5.5882
1186,179.1949,185.4005,133.5884,187.6644,188.9524,129.2259,127.7267,133.2229,184.4460,182.8263,178.8317,5.3578
1187,179.5817,185.3598,133.2111,186.3166,189.3650,128.8403,127.8564,132.6569,184.8817,182.6855,180.0599,5.3510
1188,179.9060,185.1846,133.5048,187.5748,190.0846,128.2023,127.7182,132.9260,185.6109,182.7478,179.8131,5.5449
1189,178.9986,185.6898,133.5211,187.3511,190.6002,127.7134,127.5850,132.5445,184.7208,182.6491,179.9506,5.6254
1190,178.0008,185.8631,133.2118,188.9898,189.7990,127.2587,128.0504,132.0230,184.5546,182.7849,179.4810,5.4514
1191,178.0283,185.6895,132.4655,189.0810,188.8502,127.4160,128.3855,131.9018,184.1228,182.3401,178.8621,5.0774
1192,178.2516,185.5553,132.6550,188.7402,189.3589,126.9245,128.2300,132.0533,184.2272,183.0453,178.7822,5.3125
1193,178.1270,185.5040,132.0638,188.5868,189.6218,126.6660,128.0621,132.2361,184.5920,183.1763,179.5569,5.3944
1194,177.5237,185.9103,132.0327,189.2261,189.1144,125.9238,127.4997,132.6534,184.5168,183.7048,179.5258,5.7499
1195,177.1967,186.3805,132.4986,188.4940,188.3657,126.1533,128.0449,133.0162,185.2388,183.4795,179.3186,5.6924
1196,177.3467,186.2465,132.0561,188.1046,188.2365,126.4375,127.8274,132.5510,185.2044,183.5532,179.4010,5.3837
1197,177.7568,185.2130,132.2554,188.9734,188.3271,126.3007,128.0039,132.0595,184.8777,183.5772,179.6292,5.7089
1198,176.6789,186.2414,132.4145,188.2757,188.1347,127.1506,127.3180,131.7804,184.3753,183.9051,178.7357,5.4946
1199,177.2435,185.9694,132.7930,187.9167,188.7798,127.2688,127.4265,131.7429,185.6036,184.6362,177.9823,5.3971
1200,178.2400,185.2631,132.7858,188.0113,189.9171,127.6567,127.2244,131.8538,185.6460,182.7227,178.2438,5.4208
1201,177.5007,185.3552,131.2807,189.0356,189.3377,127.8052,127.3487,130.5477,184.8472,183.0182,178.6490,5.2083
1202,178.0682,185.3745,131.3961,188.4015,189.2538,127.6787,127.7059,130.8389,185.2606,182.9012,178.8187,5.2648
1203,176.9886,186.0796,132.0872,189.1657,189.7177,127.1284,127.7116,131.0868,185.7438,182.5105,177.9365,5.3342
1204,177.2540,187.0242,132.7880,189.0999,189.7940,127.1582,127.5224,131.5941,185.6350,184.3580,178.8791,131.0909
1205,177.9864,186.6376,132.5391,188.5364,189.8102,126.4025,127.3782,131.1920,185.2595,183.8155,178.4928,131.1701
1206,177.5611,186.7495,131.2303,189.5620,190.0911,126.4322,127.3725,131.2366,184.8037,184.0927,178.2837,5.4094
1207,177.5971,187.3124,6.4476,189.1744,190.6020,126.6861,127.4698,130.6496,184.7696,184.0214,177.8643,5.6091
1208,178.3557,186.9813,5.6394,189.4289,189.7243,126.4566,127.0358,131.6255,184.6827,183.4040,178.6486,5.8352
1209,178.8297,186.5859,5.7997,189.7278,189.5015,127.3895,128.1131,132.7106,184.1151,183.8019,178.0454,5.4727
1210,179.4677,186.6110,6.2767,189.4865,189.6231,127.3489,127.4070,131.8950,184.6299,183.6487,178.7870,5.6653
1211,178.5102,185.8962,6.2905,189.8291,189.9489,126.9757,127.4842,132.0528,185.5895,183.5725,178.5928,5.5677
1212,178.7643,185.9404,6.6458,189.5254,189.2888,127.0272,127.3957,132.2352,184.1213,183.4358,178.0711,5.7232
1213,178.4509,186.0734,6.7020,188.9921,189.6745,126.6105,128.1138,132.5372,185.1490,183.3204,178.8062,5.5230
1214,178.2347,185.1937,6.7150,188.5262,190.2381,127.1292,128.1835,132.1894,184.9965,183.6624,178.1904,5.6538
1215,178.7062,186.0018,6.3824,188.0868,190.6206,126.8807,127.8914,131.9278,184.0991,183.9877,178.2639,5.4171
1216,178.2485,185.8712,6.8544,187.3320,190.2351,126.3696,128.6130,130.8412,184.9907,183.8493,177.8212,131.1983
1217,177.8781,185.2358,6.5500,187.0442,189.7783,125.9501,128.6265,132.2274,184.5565,183.3356,178.2096,130.8982
1218,178.2622,185.8472,6.1543,187.1944,189.5568,125.8513,128.8979,131.7633,184.7981,183.7222,178.0768,131.3740
1219,177.9166,186.1313,6.6577,186.9530,189.3474,126.4619,129.0055,131.1088,185.3310,183.5198,178.9131,130.8124
1220,178.5400,184.7626,6.1755,186.1939,189.8322,126.7568,128.9127,131.3725,185.3648,184.1657,178.5836,5.1892
1221,177.5967,185.1776,6.0159,187.3654,188.4573,126.5632,128.4463,130.8525,185.8850,183.4796,178.4121,5.0327
1222,177.8556,184.9791,6.8274,188.1003,188.4573,126.9022,127.5954,131.4779,185.0018,183.5653,178.3189,5.3449
1223,177.9372,184.0712,6.3567,187.2571,190.2061,126.7895,127.6502,131.4331,184.7951,183.8674,178.2652,5.3252
1224,177.8083,183.7515,132.9171,187.3524,189.0965,126.8949,127.7604,131.1680,185.2351,183.9204,178.6067,130.8828
1225,177.6136,185.2120,133.0530,188.4831,189.6682,126.8908,128.2651,131.4665,184.8621,184.1146,178.5142,5.2953
1226,178.5298,184.8380,6.5624,188.6404,190.2044,126.9868,129.0492,131.8808,184.1729,183.4776,178.1476,5.2553
1227,178.5635,184.6571,132.4862,188.3553,190.8088,126.6361,128.8656,131.0852,185.2752,183.7391,178.1248,5.6438
1228,178.1693,183.8125,133.3702,188.1712,189.0245,125.7169,129.5175,130.7858,184.2269,184.0398,177.9547,5.5945
1229,177.6212,184.1871,132.6928,188.8095,188.8934,125.6473,129.0561,131.6275,184.1709,184.2405,178.2361,5.8333
1230,178.2396,183.4673,131.9272,187.7150,189.0457,126.8729,128.8113,131.9698,184.1623,183.9656,178.1655,5.8483
1231,178.7883,184.0221,130.8671,188.0155,189.7659,126.3927,128.7278,132.4108,185.5343,183.5141,178.2950,5.8199
1232,178.3718,184.0834,130.2407,188.4850,189.4931,125.2240,128.9039,131.7535,184.9360,184.0808,178.7790,5.8449
1233,177.4606,183.7479,130.9490,129.8692,189.1698,126.1843,128.4259,131.5734,184.7327,183.1594,178.4900,5.4810
1234,177.0215,185.3528,131.1737,129.6262,188.4742,126.0247,128.9154,132.0437,185.3658,183.4683,177.7004,5.7092
1235,177.3064,185.5035,130.6281,129.8616,189.7701,125.5209,129.0937,132.6405,185.0401,183.4930,178.3615,5.5401
1236,177.9387,184.3092,131.5065,129.9475,189.7184,125.7445,128.3879,132.1080,185.1235,183.7532,178.3931,5.6792
1237,176.8879,183.7620,132.4966,188.8332,188.4007,125.1439,128.4692,133.3417,184.6349,183.4641,178.5189,5.6625
1238,177.7835,183.7123,132.1697,129.5124,189.5152,125.8331,128.7741,133.8567,183.9573,183.3446,178.3511,5.6839
1239,177.1749,184.0233,132.0383,186.9838,189.4366,126.1708,128.7347,134.0472,184.3713,183.4712,179.4238,5.6492
1240,178.0590,184.9653,132.2117,128.8965,188.9311,126.2664,128.7323,134.4387,183.8447,182.2099,179.2828,5.8661
1241,177.0872,184.6879,5.7654,188.4826,189.8356,125.9187,128.8311,133.2519,184.5825,182.1965,179.3223,130.6659
1242,177.6805,184.3172,5.6026,129.0220,189.4084,125.4439,129.0477,133.8863,184.8570,182.2679,179.3670,5.4496
1243,178.3931,185.3775,6.0051,129.0062,189.2249,126.1180,128.5348,132.7187,183.7486,182.5125,179.1394,6.0202
1244,178.0556,184.4736,6.1372,129.1481,189.0227,126.0413,128.0057,133.1798,184.4237,182.2736,179.0106,5.6258
1245,177.8137,184.4360,5.5656,128.9714,189.5937,126.0305,128.4948,132.5753,183.8564,181.9789,179.2250,5.3965
1246,177.9224,185.5889,5.6165,188.2091,188.5706,125.9198,128.2239,133.6868,183.7834,181.7647,179.3056,5.8155
1247,177.3353,184.3749,6.4728,187.8263,188.3686,125.2874,128.0956,132.9684,183.8208,181.3452,179.8649,5.3205
1248,178.2092,184.6151,5.3377,187.0461,188.4839,125.5570,128.1125,132.9960,183.5568,182.0643,178.8353,5.4542
1249,177.7496,185.1273,5.7787,187.6455,187.5453,125.3734,128.5015,132.9615,183.9407,181.4877,179.7282,5.5165
1250,178.3379,185.1269,6.7294,187.5891,188.4777,124.8849,128.5501,132.7459,183.4688,181.9519,179.2086,5.4816
1251,178.4897,184.1354,6.4551,186.7172,187.3248,125.3730,129.2849,132.8224,183.2389,181.7334,179.0685,5.5037
1252,177.9482,185.0718,6.0798,186.4479,187.4945,125.8584,128.9548,132.9547,183.5044,182.5066,179.1630,5.7558
1253,177.9855,184.9226,5.0811,187.1727,187.2326,125.5371,129.1473,133.3092,183.8744,182.3407,180.0475,5.4109
1254,177.9482,185.1913,4.4790,187.8209,187.3797,126.4279,129.5000,133.8280,184.8329,182.2512,180.0908,5.3958
1255,178.0702,185.4528,5.2698,128.7353,188.2998,126.4947,128.6987,133.5559,184.4474,181.5631,180.4347,5.4434
1256,177.8222,185.5301,5.7055,128.7586,188.1413,126.1542,128.9006,132.7111,184.4218,181.7399,180.0473,5.5204
1257,177.8747,185.4538,132.0694,128.5816,187.7835,126.5033,129.6145,132.8355,183.9440,181.4381,179.5506,5.1092
1258,177.5124,185.4390,132.1631,128.3733,189.0405,126.3718,129.3584,134.0115,183.7455,181.3008,179.9268,5.4270
1259,178.4330,185.2479,132.4025,128.5965,189.5232,126.0988,129.1458,134.0365,184.6870,181.2511,179.6636,5.5938
1260,178.9223,185.1820,131.7363,129.3797,189.2080,126.7105,128.7837,133.6097,183.9132,181.9695,179.7975,5.4699
1261,178.9496,185.3932,131.7795,128.5971,188.3706,127.1122,129.3073,133.6442,184.3158,180.8732,180.2960,5.3103
1262,178.7918,184.4903,132.5581,128.0244,188.7910,127.2403,128.7822,133.6324,184.8922,180.6181,179.9454,5.1904
1263,178.4849,184.9091,132.8641,128.0085,188.6013,127.0512,129.0588,132.8961,184.1354,180.7417,178.9466,5.2560
1264,178.3280,185.1489,132.4746,128.6546,188.2311,127.3663,129.1587,133.7531,184.6544,180.4127,179.6825,5.1945
1265,178.7017,185.1599,132.9535,128.4782,188.5016,128.0188,129.0674,133.9541,184.2207,180.2315,179.9711,5.0358
1266,178.5533,184.8629,132.0884,128.1729,187.7706,126.5806,129.1500,133.8808,183.3301,180.0917,178.9103,5.0681
1267,178.3917,184.7542,132.5874,128.4631,188.9486,126.6225,129.3723,134.5785,183.7098,180.6752,179.4226,5.1332
1268,179.4401,184.2440,5.8949,129.1754,188.6705,127.1814,129.4804,134.8112,184.5098,180.8283,179.2508,5.1598
1269,178.3870,185.2315,6.5825,128.7023,189.2883,126.8749,129.3372,133.7668,184.6516,181.7966,179.5469,5.2537
1270,179.1794,183.7964,6.9783,128.7125,188.2817,126.7792,129.6857,134.0147,184.7236,182.1609,178.9775,5.5922
1271,179.4154,184.6333,6.8440,129.0081,189.0194,126.8419,129.5395,134.4672,183.4545,181.3900,179.1647,5.4926
1272,179.4575,184.5582,5.7836,129.1206,188.9594,127.3074,129.4181,133.9271,184.0038,181.7078,180.4511,5.4749
1273,180.0477,184.6959,6.9915,128.8628,189.3228,127.0473,129.3085,134.9199,184.2919,181.7886,180.2527,5.6134
1274,180.8150,183.8196,7.0410,129.9207,187.7797,127.3257,128.9935,135.3596,184.9451,181.3841,180.0955,5.8371
1275,181.1476,183.5905,6.8831,130.7091,187.9483,126.2674,129.4858,135.1606,184.4559,181.4588,179.7204,5.6445
1276,181.2797,184.6576,7.2560,130.7720,187.6651,126.4438,129.0975,134.5434,183.5153,181.0262,179.7485,5.9309
1277,179.7401,183.8420,7.0757,130.9829,187.9347,126.3323,128.9948,135.1154,183.4648,181.2207,180.0748,5.4433
1278,179.7804,183.6426,6.2667,130.6592,189.2625,126.3139,128.7554,134.7544,183.5826,181.1780,179.6485,5.7574
1279,180.4312,184.3004,7.0778,130.5663,189.3683,126.5068,128.4079,135.3087,185.1129,180.8308,179.8259,5.5252
1280,180.3177,184.4943,6.6795,130.8866,190.1133,126.6638,128.8041,135.3599,183.8028,180.0769,179.8190,5.7037
1281,180.5219,184.1518,6.6815,130.3439,190.9602,126.9322,128.6890,134.7936,184.3547,180.9937,179.3488,5.6757
1282,179.9506,184.5218,6.1809,131.2827,190.6585,126.8476,128.7198,134.6053,184.8943,181.5437,179.8465,5.5291
1283,180.2756,184.3479,6.7128,130.8441,190.3551,127.3187,128.8855,134.1508,184.6445,181.0084,179.4734,5.6671
1284,179.8475,185.8705,5.9541,130.5607,191.2151,127.3398,128.3639,133.9909,184.5425,181.2318,178.8962,5.8854
1285,179.9843,185.5137,6.9601,130.5114,189.7622,127.4584,128.1934,134.2573,184.0259,182.0780,179.2814,5.5635
1286,180.4363,184.4274,6.0687,130.7106,188.6939,127.9834,128.8093,133.5484,183.5925,181.2066,179.7158,5.4768
1287,179.4602,184.3530,6.0874,130.8384,188.3752,127.8255,128.9146,133.2268,184.0486,181.4687,179.7010,5.8324
1288,179.7741,184.4541,6.4544,130.2272,187.8999,126.9396,128.5993,133.4311,184.1862,181.2409,179.5998,5.4768
1289,180.0017,184.5777,6.0762,130.8511,188.4004,127.4586,128.7073,134.0088,184.3519,180.9688,179.0957,5.7395
1290,181.8830,184.7507,4.9854,131.1031,189.0397,128.1871,129.1477,134.4283,184.4791,181.3769,178.7870,5.4031
1291,180.8710,184.8501,5.2651,131.2932,188.3821,127.7642,128.9157,134.0750,185.1079,181.1408,179.8997,131.3606
1292,180.3607,185.0858,4.9204,130.6450,188.3667,127.8563,129.1652,133.8797,184.9970,181.7457,179.9161,5.5160
1293,179.6247,184.9959,5.4850,129.8528,188.3061,127.3563,129.4178,133.8036,185.6071,181.5336,179.9729,5.5108
1294,180.0967,184.1005,5.6600,130.3120,186.9159,127.3678,129.2425,133.7106,185.3246,181.7868,180.3738,5.6237
1295,180.3406,184.8201,5.8613,130.9298,186.4437,127.6410,129.5394,133.7708,185.0824,181.8217,180.0506,5.5470
1296,181.0136,185.0920,5.5500,130.5373,186.8483,127.6375,129.9317,134.2472,184.8213,181.0202,179.6433,5.2336
1297,180.7699,184.2499,5.4822,130.6111,186.6423,128.5939,129.5463,134.1001,184.5489,180.7996,179.2285,5.2308
1298,180.4755,183.8422,5.4617,131.3607,186.9357,127.9252,129.4281,133.5645,185.5834,181.6854,179.2737,5.3631
1299,181.5009,184.3928,5.5589,130.9822,186.5819,128.3521,129.8828,134.2739,183.7783,181.3271,179.3702,5.2958
1300,181.3396,184.5196,6.5996,131.0880,186.2425,128.4990,129.9280,134.7143,184.4961,181.3749,179.1901,5.4587
1301,181.4400,184.3593,6.4089,130.7559,185.2593,127.8078,129.9167,135.3565,184.0352,181.5311,178.9220,5.7981
1302,180.5332,184.5201,6.3721,130.4990,184.9581,128.0345,130.0092,135.4143,184.1747,181.6903,179.5478,5.8990
1303,179.8329,184.3815,5.8436,131.4280,185.8178,127.7778,129.3960,135.0961,184.1446,181.3766,179.9417,5.5557
1304,179.2196,184.7568,6.0047,131.5671,185.1169,126.7774,129.8793,135.3539,184.9881,181.1947,179.8548,5.4507
1305,179.7716,185.0730,5.9353,131.1053,186.5585,127.0013,130.1637,135.0389,184.7014,181.7522,179.7758,5.6458
1306,179.2730,185.2738,5.4658,131.1158,186.4636,126.7361,130.0633,136.0176,185.9743,181.5301,180.4184,5.5315
1307,179.5120,184.3549,5.2900,188.8050,187.4243,127.8322,130.2101,135.8207,185.6123,181.9533,180.8588,5.5585
1308,179.0945,183.7734,5.7367,187.7603,187.7803,128.0609,129.9263,135.5448,184.8468,182.4959,181.7295,5.6694
1309,179.6583,183.8844,5.2081,187.2759,187.6713,127.8838,129.6710,134.9160,185.5967,182.1920,180.7285,5.7144
1310,179.4711,184.6121,5.4293,186.1413,187.6663,127.1459,129.5833,135.2896,185.2728,182.2832,181.5409,5.4356
1311,179.6681,184.8307,4.5841,186.0284,187.3224,126.4765,129.9371,135.6346,185.4077,181.8952,180.5068,5.3261
1312,180.1723,184.1823,5.0486,187.1553,187.6720,126.5034,129.8057,135.9054,186.3409,182.0236,180.8129,5.6191
1313,180.6918,184.4460,5.0776,187.5422,187.4366,126.9584,129.7391,135.8791,185.1674,182.1251,181.0401,5.5139
1314,180.6680,184.5276,5.8028,188.3263,187.4365,126.7996,129.7124,135.4201,184.6483,182.3858,179.8331,5.3141
1315,181.0023,184.0065,4.8872,188.3908,187.0579,127.1716,129.4100,135.2461,184.1070,182.1280,179.5866,5.7565
1316,180.4463,184.0072,5.6189,188.5752,187.8402,126.9236,129.4620,135.3416,184.4911,181.3228,179.9293,5.6089
1317,179.8378,184.1589,4.6459,188.4763,187.5102,127.6633,129.7353,134.7443,183.7060,181.0819,179.9310,5.9144
1318,179.5490,184.3874,5.6857,188.0503,187.6919,126.4933,129.6644,135.6036,184.0759,181.5232,179.6637,6.2972
1319,179.1147,184.9488,5.2817,187.8691,187.9090,126.5690,129.8065,135.1376,184.1399,180.9257,179.4322,5.9992
1320,179.3686,185.3808,5.8849,187.8501,188.2271,126.1726,129.2975,135.1565,182.5644,181.7134,179.0852,5.6036
1321,179.4896,184.4568,5.9864,188.0573,188.6920,126.4938,129.5923,135.6111,182.4505,181.2377,178.9598,5.7825
1322,179.4241,184.6546,4.8582,189.0114,188.6191,126.6714,129.4094,135.0191,183.1997,181.1788,178.4011,6.1241
1323,179.0871,184.2582,5.3952,189.7095,189.3836,126.0411,129.0319,135.0124,182.6999,180.7493,178.3662,5.9750
1324,179.7766,185.3046,4.9269,189.7606,189.1151,126.0330,128.7595,134.8683,183.5940,181.1774,179.0813,6.0772
1325,178.8722,185.1386,4.5270,189.3825,188.5139,126.3620,128.5348,134.3907,183.7619,181.7005,179.0330,5.7331
1326,179.4554,184.8700,4.4651,188.9334,188.7039,126.1489,129.0334,133.8537,183.6934,182.1273,179.3558,5.6829
1327,180.6633,185.0224,4.2279,188.5692,188.0814,125.9518,129.3482,134.3680,182.4253,182.3009,179.5748,6.2985
1328,180.3907,184.4850,5.0297,189.4576,188.8070,125.9011,128.8955,134.5442,181.0347,181.8605,179.8166,5.6383
1329,180.5090,184.0525,4.6515,189.2459,188.8718,125.4968,129.1813,134.1148,181.2895,181.8129,179.5621,5.3355
1330,180.2929,185.2421,4.3390,189.6525,188.6697,125.2937,129.6787,134.6266,181.9945,181.9953,180.0047,5.7360
1331,179.3079,185.1609,4.8457,189.5385,189.6833,125.8442,129.1523,133.4582,182.4093,181.7755,179.8736,5.2704
1332,179.6279,185.7411,4.4040,188.9525,190.2929,125.7056,129.5621,133.6386,183.3168,181.7794,179.6899,5.9020
1333,179.1199,186.2465,4.1094,188.7026,189.5970,125.5984,128.9702,133.8733,183.8344,182.4092,179.1243,5.5948
1334,178.9933,185.6189,4.4450,189.0857,189.6483,124.9941,128.5747,133.7609,182.5986,181.9024,179.4942,5.8268
1335,178.4614,184.4827,4.7396,188.4596,189.4303,124.8845,129.1047,134.6791,182.3870,181.9817,179.6937,5.4564
1336,178.2872,185.2449,4.6486,187.9873,189.6594,125.7183,129.5461,134.5194,182.2638,182.7992,179.7231,5.0730
1337,178.6829,185.0044,5.6989,188.4171,190.1628,125.4431,129.4264,133.5330,182.4208,182.1786,179.1875,5.0738
1338,179.5584,184.8896,4.5310,188.1774,189.0817,125.9243,129.6302,133.9754,181.9509,182.2732,179.2668,5.1797
1339,179.5393,184.8523,4.3504,188.9599,189.4376,126.1833,129.2211,133.8393,182.3965,182.2703,179.1212,5.2187
